"PID","banditTrial","choice","cue","feedback","condition","block"
6682,37,0,1,128,"NonInfo","3"
6682,38,0,1,112,"NonInfo","3"
6682,39,0,1,122,"NonInfo","3"
6682,40,0,2,0,"NonInfo","3"
6682,41,1,1,0,"NonInfo","3"
6682,42,0,1,113,"NonInfo","3"
6682,43,0,2,0,"NonInfo","3"
6682,44,1,1,0,"NonInfo","3"
6682,45,0,1,130,"NonInfo","3"
6682,46,0,1,118,"NonInfo","4"
6682,47,0,2,0,"NonInfo","4"
6682,48,0,1,129,"NonInfo","4"
6682,49,0,2,0,"NonInfo","4"
6682,50,1,2,71,"NonInfo","4"
6682,51,1,1,0,"NonInfo","4"
6682,52,0,2,0,"NonInfo","4"
6682,53,1,2,87,"NonInfo","4"
6682,54,0,2,0,"NonInfo","4"
6682,55,0,2,0,"NonInfo","4"
6682,56,0,2,0,"NonInfo","4"
6682,57,1,1,0,"NonInfo","4"
6682,58,0,2,0,"NonInfo","4"
6682,59,0,1,128,"NonInfo","4"
6682,60,0,1,123,"NonInfo","4"
7511,1,1,1,0,"Informative","1"
7511,2,1,1,0,"Informative","1"
7511,3,1,2,81,"Informative","1"
7511,4,1,2,79,"Informative","1"
7511,5,1,1,0,"Informative","1"
7511,6,0,1,129,"Informative","1"
7511,7,0,1,127,"Informative","1"
7511,8,0,2,0,"Informative","1"
7511,9,0,2,0,"Informative","1"
7511,10,0,2,0,"Informative","1"
7511,11,1,2,81,"Informative","1"
7511,12,0,2,0,"Informative","1"
7511,13,1,2,86,"Informative","1"
7511,14,0,2,0,"Informative","1"
7511,15,0,1,120,"Informative","1"
7511,16,0,2,0,"Informative","2"
7511,17,0,2,0,"Informative","2"
7511,18,0,2,0,"Informative","2"
7511,19,0,2,0,"Informative","2"
7511,20,0,2,0,"Informative","2"
7511,21,1,2,75,"Informative","2"
7511,22,1,1,0,"Informative","2"
7511,23,0,1,128,"Informative","2"
7511,24,0,2,0,"Informative","2"
7511,25,0,2,0,"Informative","2"
7511,26,0,2,0,"Informative","2"
7511,27,0,1,129,"Informative","2"
7511,28,0,2,0,"Informative","2"
7511,29,0,2,0,"Informative","2"
7511,30,0,1,113,"Informative","2"
7511,31,0,1,111,"Informative","3"
7511,32,0,2,0,"Informative","3"
7511,33,0,1,126,"Informative","3"
7511,34,0,1,112,"Informative","3"
7511,35,0,2,0,"Informative","3"
7511,36,0,1,121,"Informative","3"
7511,37,0,2,0,"Informative","3"
7511,38,0,2,0,"Informative","3"
7511,39,0,1,110,"Informative","3"
7511,40,0,1,120,"Informative","3"
7511,41,0,1,125,"Informative","3"
7511,42,0,1,115,"Informative","3"
7511,43,0,1,130,"Informative","3"
7511,44,0,2,0,"Informative","3"
7511,45,0,2,0,"Informative","3"
7511,46,0,1,111,"Informative","4"
7511,47,0,1,113,"Informative","4"
7511,48,0,2,0,"Informative","4"
7511,49,0,1,120,"Informative","4"
7511,50,0,2,0,"Informative","4"
7511,51,0,2,0,"Informative","4"
7511,52,0,1,118,"Informative","4"
7511,53,0,2,0,"Informative","4"
7511,54,0,2,0,"Informative","4"
7511,55,0,2,0,"Informative","4"
7511,56,0,1,112,"Informative","4"
7511,57,0,2,0,"Informative","4"
7511,58,0,2,0,"Informative","4"
7511,59,0,2,0,"Informative","4"
7511,60,0,2,0,"Informative","4"
8008,1,0,1,130,"NonInfo","1"
8008,2,0,1,126,"NonInfo","1"
8008,3,1,1,0,"NonInfo","1"
8008,4,1,1,0,"NonInfo","1"
8008,5,1,1,0,"NonInfo","1"
8008,6,1,2,84,"NonInfo","1"
8008,7,1,2,83,"NonInfo","1"
8008,8,0,2,0,"NonInfo","1"
8008,9,0,2,0,"NonInfo","1"
8008,10,0,2,0,"NonInfo","1"
8008,11,0,2,0,"NonInfo","1"
8008,12,0,1,124,"NonInfo","1"
8008,13,0,2,0,"NonInfo","1"
8008,14,1,2,73,"NonInfo","1"
8008,15,0,2,0,"NonInfo","1"
8008,16,0,1,122,"NonInfo","2"
8008,17,0,1,116,"NonInfo","2"
8008,18,0,1,122,"NonInfo","2"
8008,19,1,1,0,"NonInfo","2"
8008,20,0,1,129,"NonInfo","2"
8008,21,0,1,129,"NonInfo","2"
8008,22,0,1,117,"NonInfo","2"
8008,23,1,1,0,"NonInfo","2"
8008,24,1,2,70,"NonInfo","2"
8008,25,0,2,0,"NonInfo","2"
8008,26,0,2,0,"NonInfo","2"
8008,27,0,1,129,"NonInfo","2"
8008,28,0,1,122,"NonInfo","2"
8008,29,0,2,0,"NonInfo","2"
8008,30,0,2,0,"NonInfo","2"
8008,31,0,1,130,"NonInfo","3"
8008,32,0,1,110,"NonInfo","3"
8008,33,0,2,0,"NonInfo","3"
8008,34,0,1,127,"NonInfo","3"
8008,35,1,1,0,"NonInfo","3"
8008,36,1,1,0,"NonInfo","3"
8008,37,1,2,87,"NonInfo","3"
8008,38,0,1,118,"NonInfo","3"
8008,39,0,2,0,"NonInfo","3"
8008,40,0,1,127,"NonInfo","3"
8008,41,0,1,125,"NonInfo","3"
8008,42,0,1,114,"NonInfo","3"
8008,43,0,1,118,"NonInfo","3"
8008,44,0,2,0,"NonInfo","3"
8008,45,0,2,0,"NonInfo","3"
8008,46,0,1,118,"NonInfo","4"
8008,47,0,2,0,"NonInfo","4"
8008,48,0,2,0,"NonInfo","4"
8008,49,0,1,118,"NonInfo","4"
8008,50,0,2,0,"NonInfo","4"
8008,51,0,1,120,"NonInfo","4"
8008,52,0,2,0,"NonInfo","4"
8008,53,0,1,127,"NonInfo","4"
8008,54,0,1,121,"NonInfo","4"
8008,55,0,2,0,"NonInfo","4"
8008,56,0,2,0,"NonInfo","4"
8008,57,0,1,115,"NonInfo","4"
8008,58,0,2,0,"NonInfo","4"
8008,59,0,2,0,"NonInfo","4"
8008,60,0,1,127,"NonInfo","4"
10302,1,0,2,0,"Informative","1"
10302,2,1,2,73,"Informative","1"
10302,3,1,2,87,"Informative","1"
10302,4,0,1,117,"Informative","1"
10302,5,1,2,90,"Informative","1"
10302,6,1,2,82,"Informative","1"
10302,7,1,1,0,"Informative","1"
10302,8,1,1,0,"Informative","1"
10302,9,1,1,0,"Informative","1"
10302,10,0,1,114,"Informative","1"
10302,11,1,2,86,"Informative","1"
10302,12,1,1,0,"Informative","1"
10302,13,0,1,129,"Informative","1"
10302,14,0,2,0,"Informative","1"
10302,15,0,1,126,"Informative","1"
10302,16,0,2,0,"Informative","2"
10302,17,1,2,83,"Informative","2"
10302,18,1,1,0,"Informative","2"
10302,19,0,2,0,"Informative","2"
10302,20,0,2,0,"Informative","2"
10302,21,1,1,0,"Informative","2"
10302,22,0,2,0,"Informative","2"
10302,23,0,2,0,"Informative","2"
10302,24,0,2,0,"Informative","2"
10302,25,1,2,83,"Informative","2"
10302,26,1,1,0,"Informative","2"
10302,27,1,1,0,"Informative","2"
10302,28,0,2,0,"Informative","2"
10302,29,1,2,78,"Informative","2"
10302,30,0,2,0,"Informative","2"
10302,31,0,1,115,"Informative","3"
10302,32,0,2,0,"Informative","3"
10302,33,1,2,76,"Informative","3"
10302,34,1,2,90,"Informative","3"
10302,35,1,2,80,"Informative","3"
10302,36,1,1,0,"Informative","3"
10302,37,1,2,81,"Informative","3"
10302,38,1,2,84,"Informative","3"
10302,39,1,2,84,"Informative","3"
10302,40,0,2,0,"Informative","3"
10302,41,1,1,0,"Informative","3"
10302,42,0,2,0,"Informative","3"
10302,43,1,2,84,"Informative","3"
10302,44,0,1,110,"Informative","3"
10302,45,0,2,0,"Informative","3"
10302,46,1,1,0,"Informative","4"
10302,47,1,1,0,"Informative","4"
10302,48,0,1,129,"Informative","4"
10302,49,1,1,0,"Informative","4"
10302,50,1,2,76,"Informative","4"
10302,51,1,1,0,"Informative","4"
10302,52,0,1,117,"Informative","4"
10302,53,0,2,0,"Informative","4"
10302,54,0,1,129,"Informative","4"
10302,55,0,1,127,"Informative","4"
10302,56,0,1,115,"Informative","4"
10302,57,1,2,71,"Informative","4"
10302,58,0,2,0,"Informative","4"
10302,59,0,2,0,"Informative","4"
10302,60,1,2,74,"Informative","4"
11588,1,1,1,0,"NonInfo","1"
11588,2,0,1,121,"NonInfo","1"
11588,3,1,2,74,"NonInfo","1"
11588,4,0,1,128,"NonInfo","1"
11588,5,0,2,0,"NonInfo","1"
11588,6,1,1,0,"NonInfo","1"
11588,7,0,1,127,"NonInfo","1"
11588,8,0,2,0,"NonInfo","1"
11588,9,1,2,74,"NonInfo","1"
11588,10,0,1,128,"NonInfo","1"
11588,11,1,1,0,"NonInfo","1"
11588,12,0,1,129,"NonInfo","1"
11588,13,0,1,129,"NonInfo","1"
11588,14,1,2,70,"NonInfo","1"
11588,15,0,1,114,"NonInfo","1"
11588,16,0,2,0,"NonInfo","2"
11588,17,0,2,0,"NonInfo","2"
11588,18,0,2,0,"NonInfo","2"
11588,19,1,1,0,"NonInfo","2"
11588,20,1,1,0,"NonInfo","2"
11588,21,0,2,0,"NonInfo","2"
11588,22,0,1,117,"NonInfo","2"
11588,23,0,1,115,"NonInfo","2"
11588,24,1,2,88,"NonInfo","2"
11588,25,0,2,0,"NonInfo","2"
11588,26,0,1,124,"NonInfo","2"
11588,27,1,1,0,"NonInfo","2"
11588,28,1,2,83,"NonInfo","2"
11588,29,0,1,118,"NonInfo","2"
11588,30,0,1,125,"NonInfo","2"
11588,31,1,1,0,"NonInfo","3"
11588,32,0,2,0,"NonInfo","3"
11588,33,0,2,0,"NonInfo","3"
11588,34,1,2,82,"NonInfo","3"
11588,35,0,2,0,"NonInfo","3"
11588,36,0,1,124,"NonInfo","3"
11588,37,1,2,79,"NonInfo","3"
11588,38,0,1,126,"NonInfo","3"
11588,39,1,2,77,"NonInfo","3"
11588,40,0,2,0,"NonInfo","3"
11588,41,0,2,0,"NonInfo","3"
11588,42,1,2,78,"NonInfo","3"
11588,43,0,1,118,"NonInfo","3"
11588,44,0,1,112,"NonInfo","3"
11588,45,0,1,111,"NonInfo","3"
11588,46,1,1,0,"NonInfo","4"
11588,47,0,1,127,"NonInfo","4"
11588,48,0,1,110,"NonInfo","4"
11588,49,1,2,76,"NonInfo","4"
11588,50,0,1,117,"NonInfo","4"
11588,51,0,1,125,"NonInfo","4"
11588,52,1,2,70,"NonInfo","4"
11588,53,0,1,122,"NonInfo","4"
11588,54,0,2,0,"NonInfo","4"
11588,55,0,1,126,"NonInfo","4"
11588,56,0,2,0,"NonInfo","4"
11588,57,0,2,0,"NonInfo","4"
11588,58,0,1,113,"NonInfo","4"
11588,59,0,2,0,"NonInfo","4"
11588,60,1,2,71,"NonInfo","4"
13173,1,0,1,129,"NonInfo","1"
13173,2,0,2,0,"NonInfo","1"
13173,3,1,2,75,"NonInfo","1"
13173,4,1,1,0,"NonInfo","1"
13173,5,1,2,84,"NonInfo","1"
13173,6,0,2,0,"NonInfo","1"
13173,7,1,1,0,"NonInfo","1"
13173,8,1,1,0,"NonInfo","1"
13173,9,1,2,70,"NonInfo","1"
13173,10,1,2,89,"NonInfo","1"
13173,11,1,2,90,"NonInfo","1"
13173,12,1,1,0,"NonInfo","1"
13173,13,1,1,0,"NonInfo","1"
13173,14,1,2,75,"NonInfo","1"
13173,15,1,2,89,"NonInfo","1"
13173,16,1,2,78,"NonInfo","2"
13173,17,1,2,87,"NonInfo","2"
13173,18,1,1,0,"NonInfo","2"
13173,19,1,2,87,"NonInfo","2"
13173,20,1,1,0,"NonInfo","2"
13173,21,1,2,86,"NonInfo","2"
13173,22,1,2,81,"NonInfo","2"
13173,23,1,2,79,"NonInfo","2"
13173,24,1,1,0,"NonInfo","2"
13173,25,1,1,0,"NonInfo","2"
13173,26,1,2,75,"NonInfo","2"
13173,27,1,2,78,"NonInfo","2"
13173,28,1,1,0,"NonInfo","2"
13173,29,1,2,80,"NonInfo","2"
13173,30,1,1,0,"NonInfo","2"
13173,31,1,1,0,"NonInfo","3"
13173,32,1,2,70,"NonInfo","3"
13173,33,1,2,74,"NonInfo","3"
13173,34,1,1,0,"NonInfo","3"
13173,35,1,1,0,"NonInfo","3"
13173,36,1,1,0,"NonInfo","3"
13173,37,1,1,0,"NonInfo","3"
13173,38,1,1,0,"NonInfo","3"
13173,39,0,2,0,"NonInfo","3"
13173,40,1,2,81,"NonInfo","3"
13173,41,1,1,0,"NonInfo","3"
13173,42,1,2,88,"NonInfo","3"
13173,43,1,1,0,"NonInfo","3"
13173,44,1,2,85,"NonInfo","3"
13173,45,1,2,76,"NonInfo","3"
13173,46,1,2,72,"NonInfo","4"
13173,47,1,1,0,"NonInfo","4"
13173,48,1,1,0,"NonInfo","4"
13173,49,1,2,85,"NonInfo","4"
13173,50,1,2,84,"NonInfo","4"
13173,51,1,2,78,"NonInfo","4"
13173,52,1,1,0,"NonInfo","4"
13173,53,1,2,83,"NonInfo","4"
13173,54,1,2,90,"NonInfo","4"
13173,55,1,2,86,"NonInfo","4"
13173,56,1,1,0,"NonInfo","4"
13173,57,1,1,0,"NonInfo","4"
13173,58,1,2,84,"NonInfo","4"
13173,59,1,1,0,"NonInfo","4"
13173,60,1,1,0,"NonInfo","4"
14019,1,1,1,0,"Informative","1"
14019,2,1,2,76,"Informative","1"
14019,3,0,2,0,"Informative","1"
14019,4,1,2,90,"Informative","1"
14019,5,0,2,0,"Informative","1"
14019,6,0,2,0,"Informative","1"
14019,7,1,2,81,"Informative","1"
14019,8,1,2,82,"Informative","1"
14019,9,1,1,0,"Informative","1"
14019,10,1,1,0,"Informative","1"
14019,11,0,1,115,"Informative","1"
14019,12,0,2,0,"Informative","1"
14019,13,0,1,117,"Informative","1"
14019,14,0,2,0,"Informative","1"
14019,15,0,1,123,"Informative","1"
14019,16,0,2,0,"Informative","2"
14019,17,1,1,0,"Informative","2"
14019,18,1,2,90,"Informative","2"
14019,19,1,1,0,"Informative","2"
14019,20,0,1,114,"Informative","2"
14019,21,0,1,119,"Informative","2"
14019,22,0,2,0,"Informative","2"
14019,23,0,1,125,"Informative","2"
14019,24,0,1,112,"Informative","2"
14019,25,1,1,0,"Informative","2"
14019,26,0,2,0,"Informative","2"
14019,27,0,2,0,"Informative","2"
14019,28,0,2,0,"Informative","2"
14019,29,0,1,113,"Informative","2"
14019,30,0,2,0,"Informative","2"
14019,31,0,1,129,"Informative","3"
14019,32,0,1,118,"Informative","3"
14019,33,0,2,0,"Informative","3"
14019,34,0,2,0,"Informative","3"
14019,35,0,2,0,"Informative","3"
14019,36,0,1,116,"Informative","3"
14019,37,0,2,0,"Informative","3"
14019,38,1,1,0,"Informative","3"
14019,39,1,1,0,"Informative","3"
14019,40,0,1,129,"Informative","3"
14019,41,0,2,0,"Informative","3"
14019,42,0,1,130,"Informative","3"
14019,43,0,1,112,"Informative","3"
14019,44,0,1,127,"Informative","3"
14019,45,0,2,0,"Informative","3"
14019,46,0,1,125,"Informative","4"
14019,47,0,2,0,"Informative","4"
14019,48,0,2,0,"Informative","4"
14019,49,0,1,114,"Informative","4"
14019,50,0,1,124,"Informative","4"
14019,51,0,2,0,"Informative","4"
14019,52,0,1,115,"Informative","4"
14019,53,0,1,110,"Informative","4"
14019,54,0,2,0,"Informative","4"
14019,55,0,1,127,"Informative","4"
14019,56,0,2,0,"Informative","4"
14019,57,0,2,0,"Informative","4"
14019,58,0,1,121,"Informative","4"
14019,59,0,1,111,"Informative","4"
14019,60,0,2,0,"Informative","4"
16902,1,1,2,88,"NonInfo","1"
16902,2,0,1,124,"NonInfo","1"
16902,3,0,2,0,"NonInfo","1"
16902,4,1,1,0,"NonInfo","1"
16902,5,1,1,0,"NonInfo","1"
16902,6,0,1,130,"NonInfo","1"
16902,7,0,2,0,"NonInfo","1"
16902,8,0,1,127,"NonInfo","1"
16902,9,0,1,114,"NonInfo","1"
16902,10,0,2,0,"NonInfo","1"
16902,11,1,1,0,"NonInfo","1"
16902,12,0,1,128,"NonInfo","1"
16902,13,0,1,114,"NonInfo","1"
16902,14,0,1,124,"NonInfo","1"
16902,15,0,1,127,"NonInfo","1"
16902,16,1,1,0,"NonInfo","2"
16902,17,0,2,0,"NonInfo","2"
16902,18,1,2,70,"NonInfo","2"
16902,19,1,1,0,"NonInfo","2"
16902,20,1,1,0,"NonInfo","2"
16902,21,1,1,0,"NonInfo","2"
16902,22,0,2,0,"NonInfo","2"
16902,23,1,2,77,"NonInfo","2"
16902,24,0,2,0,"NonInfo","2"
16902,25,1,1,0,"NonInfo","2"
16902,26,0,1,119,"NonInfo","2"
16902,27,0,1,125,"NonInfo","2"
16902,28,1,1,0,"NonInfo","2"
16902,29,0,2,0,"NonInfo","2"
16902,30,0,2,0,"NonInfo","2"
16902,31,1,1,0,"NonInfo","3"
16902,32,1,2,85,"NonInfo","3"
16902,33,1,2,75,"NonInfo","3"
16902,34,1,2,75,"NonInfo","3"
16902,35,0,1,110,"NonInfo","3"
16902,36,0,1,114,"NonInfo","3"
16902,37,0,1,116,"NonInfo","3"
16902,38,1,2,75,"NonInfo","3"
16902,39,0,2,0,"NonInfo","3"
16902,40,1,1,0,"NonInfo","3"
16902,41,0,2,0,"NonInfo","3"
16902,42,0,2,0,"NonInfo","3"
16902,43,1,2,71,"NonInfo","3"
16902,44,0,1,115,"NonInfo","3"
16902,45,1,1,0,"NonInfo","3"
16902,46,1,1,0,"NonInfo","4"
16902,47,1,2,89,"NonInfo","4"
16902,48,1,1,0,"NonInfo","4"
16902,49,0,1,129,"NonInfo","4"
16902,50,1,1,0,"NonInfo","4"
16902,51,0,1,112,"NonInfo","4"
16902,52,1,2,87,"NonInfo","4"
16902,53,1,2,82,"NonInfo","4"
16902,54,0,2,0,"NonInfo","4"
16902,55,0,1,118,"NonInfo","4"
16902,56,1,2,85,"NonInfo","4"
16902,57,1,1,0,"NonInfo","4"
16902,58,0,1,122,"NonInfo","4"
16902,59,1,1,0,"NonInfo","4"
16902,60,1,2,75,"NonInfo","4"
16933,1,1,2,78,"Informative","1"
16933,2,1,1,0,"Informative","1"
16933,3,1,1,0,"Informative","1"
16933,4,1,1,0,"Informative","1"
16933,5,1,1,0,"Informative","1"
16933,6,1,2,76,"Informative","1"
16933,7,1,2,71,"Informative","1"
16933,8,1,2,85,"Informative","1"
16933,9,1,2,78,"Informative","1"
16933,10,1,2,76,"Informative","1"
16933,11,1,2,88,"Informative","1"
16933,12,1,2,84,"Informative","1"
16933,13,1,2,81,"Informative","1"
16933,14,1,1,0,"Informative","1"
16933,15,0,2,0,"Informative","1"
16933,16,1,1,0,"Informative","2"
16933,17,1,2,71,"Informative","2"
16933,18,1,1,0,"Informative","2"
16933,19,1,2,75,"Informative","2"
16933,20,1,1,0,"Informative","2"
16933,21,1,1,0,"Informative","2"
16933,22,0,2,0,"Informative","2"
16933,23,0,1,110,"Informative","2"
16933,24,0,2,0,"Informative","2"
16933,25,0,1,122,"Informative","2"
16933,26,0,2,0,"Informative","2"
16933,27,0,1,119,"Informative","2"
16933,28,0,1,129,"Informative","2"
16933,29,0,2,0,"Informative","2"
16933,30,0,2,0,"Informative","2"
16933,31,0,2,0,"Informative","3"
16933,32,0,2,0,"Informative","3"
16933,33,0,1,128,"Informative","3"
16933,34,0,2,0,"Informative","3"
16933,35,0,2,0,"Informative","3"
16933,36,0,1,110,"Informative","3"
16933,37,0,1,125,"Informative","3"
16933,38,0,2,0,"Informative","3"
16933,39,1,1,0,"Informative","3"
16933,40,0,2,0,"Informative","3"
16933,41,0,1,118,"Informative","3"
16933,42,0,2,0,"Informative","3"
16933,43,1,2,83,"Informative","3"
16933,44,0,1,128,"Informative","3"
16933,45,0,1,126,"Informative","3"
16933,46,0,2,0,"Informative","4"
16933,47,0,1,124,"Informative","4"
16933,48,0,1,118,"Informative","4"
16933,49,0,2,0,"Informative","4"
16933,50,0,1,128,"Informative","4"
16933,51,0,2,0,"Informative","4"
16933,52,0,1,121,"Informative","4"
16933,53,0,2,0,"Informative","4"
16933,54,0,2,0,"Informative","4"
16933,55,0,1,119,"Informative","4"
16933,56,0,2,0,"Informative","4"
16933,57,0,1,117,"Informative","4"
16933,58,0,2,0,"Informative","4"
16933,59,0,2,0,"Informative","4"
16933,60,0,1,128,"Informative","4"
17602,1,0,2,0,"Informative","1"
17602,2,1,2,77,"Informative","1"
17602,3,0,2,0,"Informative","1"
17602,4,1,1,0,"Informative","1"
17602,5,1,1,0,"Informative","1"
17602,6,0,1,113,"Informative","1"
17602,7,1,1,0,"Informative","1"
17602,8,0,1,110,"Informative","1"
17602,9,0,2,0,"Informative","1"
17602,10,0,1,129,"Informative","1"
17602,11,1,2,81,"Informative","1"
17602,12,0,2,0,"Informative","1"
17602,13,0,1,120,"Informative","1"
17602,14,0,1,119,"Informative","1"
17602,15,0,1,129,"Informative","1"
17602,16,0,1,114,"Informative","2"
17602,17,0,2,0,"Informative","2"
17602,18,0,2,0,"Informative","2"
17602,19,1,2,85,"Informative","2"
17602,20,1,1,0,"Informative","2"
17602,21,0,2,0,"Informative","2"
17602,22,0,2,0,"Informative","2"
17602,23,0,2,0,"Informative","2"
17602,24,1,1,0,"Informative","2"
17602,25,0,2,0,"Informative","2"
17602,26,0,2,0,"Informative","2"
17602,27,0,2,0,"Informative","2"
17602,28,0,1,120,"Informative","2"
17602,29,0,1,119,"Informative","2"
17602,30,0,1,122,"Informative","2"
17602,31,0,1,125,"Informative","3"
17602,32,0,2,0,"Informative","3"
17602,33,0,2,0,"Informative","3"
17602,34,0,1,127,"Informative","3"
17602,35,0,2,0,"Informative","3"
17602,36,0,1,127,"Informative","3"
17602,37,0,2,0,"Informative","3"
17602,38,0,1,130,"Informative","3"
17602,39,0,2,0,"Informative","3"
17602,40,0,1,129,"Informative","3"
17602,41,0,2,0,"Informative","3"
17602,42,0,1,129,"Informative","3"
17602,43,0,1,112,"Informative","3"
17602,44,0,1,128,"Informative","3"
17602,45,0,2,0,"Informative","3"
17602,46,0,2,0,"Informative","4"
17602,47,0,2,0,"Informative","4"
17602,48,0,2,0,"Informative","4"
17602,49,0,2,0,"Informative","4"
17602,50,0,1,123,"Informative","4"
17602,51,0,1,112,"Informative","4"
17602,52,0,1,118,"Informative","4"
17602,53,0,2,0,"Informative","4"
17602,54,0,1,115,"Informative","4"
17602,55,0,2,0,"Informative","4"
17602,56,0,1,116,"Informative","4"
17602,57,0,2,0,"Informative","4"
17602,58,0,1,110,"Informative","4"
17602,59,0,1,116,"Informative","4"
17602,60,0,1,122,"Informative","4"
18182,1,1,2,85,"Informative","1"
18182,2,0,1,110,"Informative","1"
18182,3,0,2,0,"Informative","1"
18182,4,1,1,0,"Informative","1"
18182,5,1,1,0,"Informative","1"
18182,6,0,2,0,"Informative","1"
18182,7,1,2,90,"Informative","1"
18182,8,0,1,128,"Informative","1"
18182,9,0,1,121,"Informative","1"
18182,10,1,1,0,"Informative","1"
18182,11,0,2,0,"Informative","1"
18182,12,1,1,0,"Informative","1"
18182,13,0,1,129,"Informative","1"
18182,14,1,1,0,"Informative","1"
18182,15,1,2,70,"Informative","1"
18182,16,0,2,0,"Informative","2"
18182,17,1,1,0,"Informative","2"
18182,18,1,1,0,"Informative","2"
18182,19,0,2,0,"Informative","2"
18182,20,0,1,129,"Informative","2"
18182,21,0,2,0,"Informative","2"
18182,22,0,2,0,"Informative","2"
18182,23,1,2,80,"Informative","2"
18182,24,0,2,0,"Informative","2"
18182,25,1,2,87,"Informative","2"
18182,26,1,2,81,"Informative","2"
18182,27,0,2,0,"Informative","2"
18182,28,0,1,118,"Informative","2"
18182,29,1,2,76,"Informative","2"
18182,30,0,2,0,"Informative","2"
18182,31,0,2,0,"Informative","3"
18182,32,0,2,0,"Informative","3"
18182,33,1,2,78,"Informative","3"
18182,34,1,1,0,"Informative","3"
18182,35,1,2,84,"Informative","3"
18182,36,1,1,0,"Informative","3"
18182,37,1,1,0,"Informative","3"
18182,38,1,1,0,"Informative","3"
18182,39,0,2,0,"Informative","3"
18182,40,0,1,118,"Informative","3"
18182,41,1,2,88,"Informative","3"
18182,42,0,2,0,"Informative","3"
18182,43,0,2,0,"Informative","3"
18182,44,1,2,87,"Informative","3"
18182,45,1,1,0,"Informative","3"
18182,46,1,1,0,"Informative","4"
18182,47,0,1,113,"Informative","4"
18182,48,0,2,0,"Informative","4"
18182,49,0,1,115,"Informative","4"
18182,50,1,2,75,"Informative","4"
18182,51,0,2,0,"Informative","4"
18182,52,1,1,0,"Informative","4"
18182,53,0,1,120,"Informative","4"
18182,54,1,2,76,"Informative","4"
18182,55,1,2,72,"Informative","4"
18182,56,0,2,0,"Informative","4"
18182,57,0,2,0,"Informative","4"
18182,58,1,2,71,"Informative","4"
18182,59,0,2,0,"Informative","4"
18182,60,0,2,0,"Informative","4"
18282,1,1,2,86,"NonInfo","1"
18282,2,1,2,80,"NonInfo","1"
18282,3,0,2,0,"NonInfo","1"
18282,4,1,1,0,"NonInfo","1"
18282,5,1,1,0,"NonInfo","1"
18282,6,0,1,125,"NonInfo","1"
18282,7,0,2,0,"NonInfo","1"
18282,8,0,1,122,"NonInfo","1"
18282,9,0,1,121,"NonInfo","1"
18282,10,0,1,121,"NonInfo","1"
18282,11,0,1,118,"NonInfo","1"
18282,12,0,2,0,"NonInfo","1"
18282,13,0,2,0,"NonInfo","1"
18282,14,0,1,110,"NonInfo","1"
18282,15,0,2,0,"NonInfo","1"
18282,16,0,1,110,"NonInfo","2"
18282,17,0,2,0,"NonInfo","2"
18282,18,0,2,0,"NonInfo","2"
18282,19,0,2,0,"NonInfo","2"
18282,20,0,1,121,"NonInfo","2"
18282,21,0,1,117,"NonInfo","2"
18282,22,0,1,128,"NonInfo","2"
18282,23,0,1,130,"NonInfo","2"
18282,24,0,1,121,"NonInfo","2"
18282,25,0,2,0,"NonInfo","2"
18282,26,0,1,129,"NonInfo","2"
18282,27,0,1,110,"NonInfo","2"
18282,28,0,2,0,"NonInfo","2"
18282,29,0,2,0,"NonInfo","2"
18282,30,0,1,125,"NonInfo","2"
18282,31,0,1,115,"NonInfo","3"
18282,32,0,1,121,"NonInfo","3"
18282,33,0,2,0,"NonInfo","3"
18282,34,0,2,0,"NonInfo","3"
18282,35,0,1,112,"NonInfo","3"
18282,36,0,1,118,"NonInfo","3"
18282,37,0,2,0,"NonInfo","3"
18282,38,0,2,0,"NonInfo","3"
18282,39,0,2,0,"NonInfo","3"
18282,40,0,2,0,"NonInfo","3"
18282,41,0,1,114,"NonInfo","3"
18282,42,0,2,0,"NonInfo","3"
18282,43,0,2,0,"NonInfo","3"
18282,44,0,1,120,"NonInfo","3"
18282,45,0,2,0,"NonInfo","3"
18282,46,0,1,121,"NonInfo","4"
18282,47,0,2,0,"NonInfo","4"
18282,48,0,2,0,"NonInfo","4"
18282,49,0,1,123,"NonInfo","4"
18282,50,0,1,127,"NonInfo","4"
18282,51,0,2,0,"NonInfo","4"
18282,52,0,2,0,"NonInfo","4"
18282,53,0,2,0,"NonInfo","4"
18282,54,0,1,126,"NonInfo","4"
18282,55,0,1,113,"NonInfo","4"
18282,56,0,2,0,"NonInfo","4"
18282,57,0,1,128,"NonInfo","4"
18282,58,0,2,0,"NonInfo","4"
18282,59,0,2,0,"NonInfo","4"
18282,60,0,1,123,"NonInfo","4"
19287,1,0,1,122,"Informative","1"
19287,2,0,1,125,"Informative","1"
19287,3,1,1,0,"Informative","1"
19287,4,0,2,0,"Informative","1"
19287,5,1,1,0,"Informative","1"
19287,6,0,2,0,"Informative","1"
19287,7,0,1,116,"Informative","1"
19287,8,0,2,0,"Informative","1"
19287,9,0,2,0,"Informative","1"
19287,10,1,1,0,"Informative","1"
19287,11,0,1,127,"Informative","1"
19287,12,1,2,86,"Informative","1"
19287,13,0,1,117,"Informative","1"
19287,14,0,2,0,"Informative","1"
19287,15,0,1,116,"Informative","1"
19287,16,0,2,0,"Informative","2"
19287,17,0,1,113,"Informative","2"
